USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root      5247  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_281 taskset -c 10 kvm -m 1 -hda microMachine.hda -curses
root      5250  1.4  0.0 302068 18216 pts/286  Rsl+ Sep28  15:42 kvm -m 1 -hda microMachine.hda -curses
root      5251  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_282 taskset -c 11 kvm -m 1 -hda microMachine.hda -curses
root      5253  1.4  0.0 302068 18216 pts/287  Ssl+ Sep28  15:25 kvm -m 1 -hda microMachine.hda -curses
root      5256  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_283 taskset -c 12 kvm -m 1 -hda microMachine.hda -curses
root      5258  1.4  0.0 302068 18216 pts/288  Ssl+ Sep28  15:48 kvm -m 1 -hda microMachine.hda -curses
root      5259  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_284 taskset -c 13 kvm -m 1 -hda microMachine.hda -curses
root      5260  1.4  0.0 302068 18212 pts/289  Ssl+ Sep28  15:23 kvm -m 1 -hda microMachine.hda -curses
root      5263  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_285 taskset -c 14 kvm -m 1 -hda microMachine.hda -curses
root      5265  1.5  0.0 302068 18216 pts/290  Rsl+ Sep28  16:33 kvm -m 1 -hda microMachine.hda -curses
root      5269  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_286 taskset -c 15 kvm -m 1 -hda microMachine.hda -curses
root      5271  1.3  0.0 302068 18212 pts/291  Ssl+ Sep28  15:07 kvm -m 1 -hda microMachine.hda -curses
root      5274  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_287 taskset -c 16 kvm -m 1 -hda microMachine.hda -curses
root      5276  1.3  0.0 302068 18212 pts/292  Ssl+ Sep28  15:07 kvm -m 1 -hda microMachine.hda -curses
root      5277  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_288 taskset -c 17 kvm -m 1 -hda microMachine.hda -curses
root      5279  1.4  0.0 302068 18212 pts/293  Ssl+ Sep28  15:44 kvm -m 1 -hda microMachine.hda -curses
root      5280  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_289 taskset -c 18 kvm -m 1 -hda microMachine.hda -curses
root      5282  1.4  0.0 302068 18216 pts/294  Ssl+ Sep28  15:25 kvm -m 1 -hda microMachine.hda -curses
root      5283  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_290 taskset -c 19 kvm -m 1 -hda microMachine.hda -curses
root      5285  1.3  0.0 302068 18212 pts/295  Ssl+ Sep28  14:41 kvm -m 1 -hda microMachine.hda -curses
root      5288  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_291 taskset -c 20 kvm -m 1 -hda microMachine.hda -curses
root      5290  1.4  0.0 302068 18212 pts/296  Ssl+ Sep28  15:34 kvm -m 1 -hda microMachine.hda -curses
root      5293  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_292 taskset -c 21 kvm -m 1 -hda microMachine.hda -curses
root      5295  1.3  0.0 302068 18212 pts/297  Rsl+ Sep28  14:48 kvm -m 1 -hda microMachine.hda -curses
root      5296  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_293 taskset -c 22 kvm -m 1 -hda microMachine.hda -curses
root      5299  1.3  0.0 302068 18212 pts/298  Ssl+ Sep28  14:46 kvm -m 1 -hda microMachine.hda -curses
root      5301  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_294 taskset -c 23 kvm -m 1 -hda microMachine.hda -curses
root      5307  1.3  0.0 302068 18212 pts/299  Ssl+ Sep28  14:56 kvm -m 1 -hda microMachine.hda -curses
root      5310  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_295 taskset -c 24 kvm -m 1 -hda microMachine.hda -curses
root      5315  1.4  0.0 302068 18216 pts/300  Ssl+ Sep28  15:34 kvm -m 1 -hda microMachine.hda -curses
root      5317  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_296 taskset -c 25 kvm -m 1 -hda microMachine.hda -curses
root      5319  1.7  0.0 302068 18216 pts/301  Ssl+ Sep28  18:55 kvm -m 1 -hda microMachine.hda -curses
root      5322  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_297 taskset -c 26 kvm -m 1 -hda microMachine.hda -curses
root      5324  1.4  0.0 302068 18216 pts/302  Ssl+ Sep28  16:05 kvm -m 1 -hda microMachine.hda -curses
root      5328  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_298 taskset -c 27 kvm -m 1 -hda microMachine.hda -curses
root      5333  1.5  0.0 302068 18216 pts/303  Ssl+ Sep28  16:29 kvm -m 1 -hda microMachine.hda -curses
root      5336  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_299 taskset -c 28 kvm -m 1 -hda microMachine.hda -curses
root      5338  1.5  0.0 302068 18216 pts/304  Rsl+ Sep28  16:43 kvm -m 1 -hda microMachine.hda -curses
root      5339  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_300 taskset -c 29 kvm -m 1 -hda microMachine.hda -curses
root      5341  1.5  0.0 302068 18216 pts/305  Ssl+ Sep28  17:08 kvm -m 1 -hda microMachine.hda -curses
root      5342  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_301 taskset -c 30 kvm -m 1 -hda microMachine.hda -curses
root      5344  1.5  0.0 302068 18212 pts/306  Ssl+ Sep28  16:43 kvm -m 1 -hda microMachine.hda -curses
root      5345  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_302 taskset -c 31 kvm -m 1 -hda microMachine.hda -curses
root      5349  1.5  0.0 302068 18216 pts/307  Ssl+ Sep28  17:09 kvm -m 1 -hda microMachine.hda -curses
root      5352  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_303 taskset -c 32 kvm -m 1 -hda microMachine.hda -curses
root      5354  1.4  0.0 302068 18216 pts/308  Ssl+ Sep28  15:35 kvm -m 1 -hda microMachine.hda -curses
root      5357  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_304 taskset -c 33 kvm -m 1 -hda microMachine.hda -curses
root      5359  1.5  0.0 302068 18216 pts/309  Rsl+ Sep28  16:47 kvm -m 1 -hda microMachine.hda -curses
root      5360  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_305 taskset -c 34 kvm -m 1 -hda microMachine.hda -curses
root      5362  1.4  0.0 302068 18216 pts/310  Ssl+ Sep28  16:01 kvm -m 1 -hda microMachine.hda -curses
root      5366  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_306 taskset -c 35 kvm -m 1 -hda microMachine.hda -curses
root      5368  1.5  0.0 302068 18212 pts/311  Ssl+ Sep28  17:12 kvm -m 1 -hda microMachine.hda -curses
root      5372  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_307 taskset -c 36 kvm -m 1 -hda microMachine.hda -curses
root      5374  1.4  0.0 302068 18216 pts/312  Ssl+ Sep28  15:25 kvm -m 1 -hda microMachine.hda -curses
root      5377  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_308 taskset -c 37 kvm -m 1 -hda microMachine.hda -curses
root      5379  1.4  0.0 302068 18212 pts/313  Ssl+ Sep28  15:57 kvm -m 1 -hda microMachine.hda -curses
root      5382  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_309 taskset -c 38 kvm -m 1 -hda microMachine.hda -curses
root      5384  1.5  0.0 302068 18212 pts/314  Rsl+ Sep28  16:25 kvm -m 1 -hda microMachine.hda -curses
root      5385  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_310 taskset -c 39 kvm -m 1 -hda microMachine.hda -curses
root      5388  1.3  0.0 302068 18212 pts/315  Ssl+ Sep28  14:55 kvm -m 1 -hda microMachine.hda -curses
root      5392  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_311 taskset -c 40 kvm -m 1 -hda microMachine.hda -curses
root      5396  1.4  0.0 302068 18216 pts/316  Ssl+ Sep28  16:01 kvm -m 1 -hda microMachine.hda -curses
root      5397  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_312 taskset -c 41 kvm -m 1 -hda microMachine.hda -curses
root      5400  1.4  0.0 302068 18212 pts/317  Ssl+ Sep28  15:27 kvm -m 1 -hda microMachine.hda -curses
root      5402  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_313 taskset -c 42 kvm -m 1 -hda microMachine.hda -curses
root      5404  1.4  0.0 302068 18212 pts/318  Rsl+ Sep28  15:36 kvm -m 1 -hda microMachine.hda -curses
root      5406  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_314 taskset -c 43 kvm -m 1 -hda microMachine.hda -curses
root      5408  1.5  0.0 302068 18212 pts/319  Ssl+ Sep28  16:57 kvm -m 1 -hda microMachine.hda -curses
root      5413  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_315 taskset -c 44 kvm -m 1 -hda microMachine.hda -curses
root      5416  1.4  0.0 302068 18212 pts/320  Ssl+ Sep28  15:14 kvm -m 1 -hda microMachine.hda -curses
root      5417  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_316 taskset -c 45 kvm -m 1 -hda microMachine.hda -curses
root      5419  1.3  0.0 302068 18216 pts/321  Ssl+ Sep28  14:57 kvm -m 1 -hda microMachine.hda -curses
root      5420  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_317 taskset -c 46 kvm -m 1 -hda microMachine.hda -curses
root      5424  1.4  0.0 302068 18212 pts/322  Rsl+ Sep28  15:14 kvm -m 1 -hda microMachine.hda -curses
root      5425  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_318 taskset -c 47 kvm -m 1 -hda microMachine.hda -curses
root      5426  1.3  0.0 302068 18216 pts/323  Ssl+ Sep28  14:42 kvm -m 1 -hda microMachine.hda -curses
root      5430  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_319 taskset -c 8 kvm -m 1 -hda microMachine.hda -curses
root      5433  1.2  0.0 302068 18216 pts/324  Ssl+ Sep28  14:01 kvm -m 1 -hda microMachine.hda -curses
root      5434  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_320 taskset -c 9 kvm -m 1 -hda microMachine.hda -curses
root      5438  1.4  0.0 302068 18216 pts/325  Ssl+ Sep28  15:42 kvm -m 1 -hda microMachine.hda -curses
root      5441  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_321 taskset -c 10 kvm -m 1 -hda microMachine.hda -curses
root      5445  1.4  0.0 302068 18212 pts/326  Ssl+ Sep28  15:34 kvm -m 1 -hda microMachine.hda -curses
root      5446  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_322 taskset -c 11 kvm -m 1 -hda microMachine.hda -curses
root      5448  1.4  0.0 302068 18216 pts/327  Ssl+ Sep28  15:52 kvm -m 1 -hda microMachine.hda -curses
root      5452  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_323 taskset -c 12 kvm -m 1 -hda microMachine.hda -curses
root      5454  1.4  0.0 302068 18212 pts/328  Ssl+ Sep28  15:14 kvm -m 1 -hda microMachine.hda -curses
root      5455  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_324 taskset -c 13 kvm -m 1 -hda microMachine.hda -curses
root      5457  1.4  0.0 302068 18212 pts/329  Ssl+ Sep28  15:34 kvm -m 1 -hda microMachine.hda -curses
root      5459  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_325 taskset -c 14 kvm -m 1 -hda microMachine.hda -curses
root      5462  1.3  0.0 302068 18216 pts/330  Rsl+ Sep28  14:57 kvm -m 1 -hda microMachine.hda -curses
root      5465  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_326 taskset -c 15 kvm -m 1 -hda microMachine.hda -curses
root      5470  1.3  0.0 302068 18212 pts/331  Ssl+ Sep28  14:35 kvm -m 1 -hda microMachine.hda -curses
root      5472  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_327 taskset -c 16 kvm -m 1 -hda microMachine.hda -curses
root      5474  1.4  0.0 302068 18212 pts/332  Ssl+ Sep28  15:25 kvm -m 1 -hda microMachine.hda -curses
root      5475  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_328 taskset -c 17 kvm -m 1 -hda microMachine.hda -curses
root      5477  1.4  0.0 302068 18212 pts/333  Ssl+ Sep28  15:57 kvm -m 1 -hda microMachine.hda -curses
root      5478  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_329 taskset -c 18 kvm -m 1 -hda microMachine.hda -curses
root      5481  1.3  0.0 302068 18216 pts/334  Ssl+ Sep28  15:10 kvm -m 1 -hda microMachine.hda -curses
root      5483  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_330 taskset -c 19 kvm -m 1 -hda microMachine.hda -curses
root      5489  1.3  0.0 302068 18212 pts/335  Ssl+ Sep28  14:22 kvm -m 1 -hda microMachine.hda -curses
root      5490  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_331 taskset -c 20 kvm -m 1 -hda microMachine.hda -curses
root      5492  1.4  0.0 302068 18216 pts/336  Ssl+ Sep28  16:03 kvm -m 1 -hda microMachine.hda -curses
root      5496  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_332 taskset -c 21 kvm -m 1 -hda microMachine.hda -curses
root      5500  1.3  0.0 302068 18212 pts/337  Ssl+ Sep28  14:32 kvm -m 1 -hda microMachine.hda -curses
root      5502  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_333 taskset -c 22 kvm -m 1 -hda microMachine.hda -curses
root      5504  1.4  0.0 302068 18216 pts/338  Ssl+ Sep28  15:31 kvm -m 1 -hda microMachine.hda -curses
root      5506  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_334 taskset -c 23 kvm -m 1 -hda microMachine.hda -curses
root      5509  1.5  0.0 302068 18216 pts/339  Ssl+ Sep28  16:47 kvm -m 1 -hda microMachine.hda -curses
root      5514  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_335 taskset -c 24 kvm -m 1 -hda microMachine.hda -curses
root      5516  1.4  0.0 302068 18216 pts/340  Ssl+ Sep28  16:02 kvm -m 1 -hda microMachine.hda -curses
root      5517  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_336 taskset -c 25 kvm -m 1 -hda microMachine.hda -curses
root      5519  1.5  0.0 302068 18216 pts/341  Ssl+ Sep28  16:56 kvm -m 1 -hda microMachine.hda -curses
root      5520  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_337 taskset -c 26 kvm -m 1 -hda microMachine.hda -curses
root      5522  1.6  0.0 302068 18216 pts/342  Ssl+ Sep28  17:56 kvm -m 1 -hda microMachine.hda -curses
root      5524  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_338 taskset -c 27 kvm -m 1 -hda microMachine.hda -curses
root      5529  1.6  0.0 302068 18216 pts/343  Ssl+ Sep28  17:44 kvm -m 1 -hda microMachine.hda -curses
root      5531  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_339 taskset -c 28 kvm -m 1 -hda microMachine.hda -curses
root      5534  1.5  0.0 302068 18212 pts/344  Rsl+ Sep28  17:17 kvm -m 1 -hda microMachine.hda -curses
root      5535  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_340 taskset -c 29 kvm -m 1 -hda microMachine.hda -curses
root      5537  1.6  0.0 302068 18212 pts/345  Ssl+ Sep28  17:29 kvm -m 1 -hda microMachine.hda -curses
root      5540  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_341 taskset -c 30 kvm -m 1 -hda microMachine.hda -curses
root      5542  1.6  0.0 302068 18212 pts/346  Ssl+ Sep28  18:03 kvm -m 1 -hda microMachine.hda -curses
root      5543  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_342 taskset -c 31 kvm -m 1 -hda microMachine.hda -curses
root      5546  1.5  0.0 302068 18212 pts/347  Ssl+ Sep28  16:18 kvm -m 1 -hda microMachine.hda -curses
root      5550  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_343 taskset -c 32 kvm -m 1 -hda microMachine.hda -curses
root      5552  1.4  0.0 302068 18212 pts/348  Ssl+ Sep28  16:01 kvm -m 1 -hda microMachine.hda -curses
root      5553  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_344 taskset -c 33 kvm -m 1 -hda microMachine.hda -curses
root      5555  1.4  0.0 302068 18216 pts/349  Ssl+ Sep28  15:56 kvm -m 1 -hda microMachine.hda -curses
root      5558  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_345 taskset -c 34 kvm -m 1 -hda microMachine.hda -curses
root      5560  1.4  0.0 302068 18216 pts/350  Ssl+ Sep28  15:34 kvm -m 1 -hda microMachine.hda -curses
root      5562  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_346 taskset -c 35 kvm -m 1 -hda microMachine.hda -curses
root      5565  1.5  0.0 302068 18212 pts/351  Ssl+ Sep28  17:11 kvm -m 1 -hda microMachine.hda -curses
root      5568  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_347 taskset -c 36 kvm -m 1 -hda microMachine.hda -curses
root      5570  1.4  0.0 302068 18216 pts/352  Ssl+ Sep28  15:23 kvm -m 1 -hda microMachine.hda -curses
root      5572  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_348 taskset -c 37 kvm -m 1 -hda microMachine.hda -curses
root      5574  1.4  0.0 302068 18212 pts/353  Rsl+ Sep28  15:53 kvm -m 1 -hda microMachine.hda -curses
root      5578  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_349 taskset -c 38 kvm -m 1 -hda microMachine.hda -curses
root      5581  1.4  0.0 302068 18212 pts/354  Rsl+ Sep28  15:58 kvm -m 1 -hda microMachine.hda -curses
root      5582  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_350 taskset -c 39 kvm -m 1 -hda microMachine.hda -curses
root      5584  1.4  0.0 302068 18212 pts/355  Ssl+ Sep28  15:47 kvm -m 1 -hda microMachine.hda -curses
root      5586  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_351 taskset -c 40 kvm -m 1 -hda microMachine.hda -curses
root      5588  1.3  0.0 302068 18216 pts/356  Rsl+ Sep28  15:10 kvm -m 1 -hda microMachine.hda -curses
root      5590  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_352 taskset -c 41 kvm -m 1 -hda microMachine.hda -curses
root      5595  1.4  0.0 302068 18216 pts/357  Ssl+ Sep28  15:22 kvm -m 1 -hda microMachine.hda -curses
root      5596  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_353 taskset -c 42 kvm -m 1 -hda microMachine.hda -curses
root      5598  1.4  0.0 302068 18212 pts/358  Ssl+ Sep28  15:44 kvm -m 1 -hda microMachine.hda -curses
root      5601  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_354 taskset -c 43 kvm -m 1 -hda microMachine.hda -curses
root      5603  1.3  0.0 302068 18212 pts/359  Ssl+ Sep28  14:48 kvm -m 1 -hda microMachine.hda -curses
root      5606  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_355 taskset -c 44 kvm -m 1 -hda microMachine.hda -curses
root      5608  1.3  0.0 302068 18212 pts/360  Ssl+ Sep28  14:47 kvm -m 1 -hda microMachine.hda -curses
root      5609  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_356 taskset -c 45 kvm -m 1 -hda microMachine.hda -curses
root      5613  1.4  0.0 302068 18216 pts/361  Ssl+ Sep28  15:17 kvm -m 1 -hda microMachine.hda -curses
root      5615  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_357 taskset -c 46 kvm -m 1 -hda microMachine.hda -curses
root      5618  1.4  0.0 302068 18212 pts/362  Ssl+ Sep28  15:19 kvm -m 1 -hda microMachine.hda -curses
root      5624  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_358 taskset -c 47 kvm -m 1 -hda microMachine.hda -curses
root      5627  1.4  0.0 302068 18216 pts/363  Ssl+ Sep28  16:11 kvm -m 1 -hda microMachine.hda -curses
root      5628  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_359 taskset -c 8 kvm -m 1 -hda microMachine.hda -curses
root      5630  1.2  0.0 302068 18212 pts/364  Ssl+ Sep28  13:49 kvm -m 1 -hda microMachine.hda -curses
root      5632  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_360 taskset -c 9 kvm -m 1 -hda microMachine.hda -curses
root      5634  1.4  0.0 302068 18216 pts/365  Rsl+ Sep28  15:27 kvm -m 1 -hda microMachine.hda -curses
root      5635  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_361 taskset -c 10 kvm -m 1 -hda microMachine.hda -curses
root      5639  1.4  0.0 302068 18216 pts/366  Rsl+ Sep28  15:40 kvm -m 1 -hda microMachine.hda -curses
root      5641  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_362 taskset -c 11 kvm -m 1 -hda microMachine.hda -curses
root      5643  1.4  0.0 302068 18212 pts/367  Ssl+ Sep28  15:46 kvm -m 1 -hda microMachine.hda -curses
root      5644  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_363 taskset -c 12 kvm -m 1 -hda microMachine.hda -curses
root      5646  1.5  0.0 302068 18212 pts/368  Ssl+ Sep28  17:05 kvm -m 1 -hda microMachine.hda -curses
root      5647  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_364 taskset -c 13 kvm -m 1 -hda microMachine.hda -curses
root      5651  1.3  0.0 302068 18212 pts/369  Ssl+ Sep28  14:34 kvm -m 1 -hda microMachine.hda -curses
root      5653  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_365 taskset -c 14 kvm -m 1 -hda microMachine.hda -curses
root      5656  1.4  0.0 302068 18212 pts/370  Rsl+ Sep28  15:43 kvm -m 1 -hda microMachine.hda -curses
root      5657  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_366 taskset -c 15 kvm -m 1 -hda microMachine.hda -curses
root      5663  1.3  0.0 302068 18216 pts/371  Ssl+ Sep28  14:41 kvm -m 1 -hda microMachine.hda -curses
root      5667  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_367 taskset -c 16 kvm -m 1 -hda microMachine.hda -curses
root      5670  1.4  0.0 302068 18216 pts/372  Ssl+ Sep28  15:50 kvm -m 1 -hda microMachine.hda -curses
root      5671  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_368 taskset -c 17 kvm -m 1 -hda microMachine.hda -curses
root      5673  1.3  0.0 302068 18216 pts/373  Ssl+ Sep28  14:46 kvm -m 1 -hda microMachine.hda -curses
root      5674  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_369 taskset -c 18 kvm -m 1 -hda microMachine.hda -curses
root      5676  1.3  0.0 302068 18212 pts/374  Rsl+ Sep28  14:31 kvm -m 1 -hda microMachine.hda -curses
root      5677  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_370 taskset -c 19 kvm -m 1 -hda microMachine.hda -curses
root      5680  1.3  0.0 302068 18212 pts/375  Ssl+ Sep28  14:50 kvm -m 1 -hda microMachine.hda -curses
root      5682  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_371 taskset -c 20 kvm -m 1 -hda microMachine.hda -curses
root      5684  1.4  0.0 302068 18216 pts/376  Rsl+ Sep28  16:02 kvm -m 1 -hda microMachine.hda -curses
root      5685  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_372 taskset -c 21 kvm -m 1 -hda microMachine.hda -curses
root      5687  1.3  0.0 302068 18216 pts/377  Ssl+ Sep28  15:00 kvm -m 1 -hda microMachine.hda -curses
root      5688  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_373 taskset -c 22 kvm -m 1 -hda microMachine.hda -curses
root      5695  1.3  0.0 302068 18212 pts/378  Rsl+ Sep28  14:29 kvm -m 1 -hda microMachine.hda -curses
root      5698  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_374 taskset -c 23 kvm -m 1 -hda microMachine.hda -curses
root      5701  1.5  0.0 302068 18216 pts/379  Ssl+ Sep28  16:54 kvm -m 1 -hda microMachine.hda -curses
root      5703  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_375 taskset -c 24 kvm -m 1 -hda microMachine.hda -curses
root      5705  1.6  0.0 302068 18212 pts/380  Ssl+ Sep28  18:10 kvm -m 1 -hda microMachine.hda -curses
root      5708  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_376 taskset -c 25 kvm -m 1 -hda microMachine.hda -curses
root      5711  1.4  0.0 302068 18216 pts/381  Ssl+ Sep28  15:21 kvm -m 1 -hda microMachine.hda -curses
root      5712  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_377 taskset -c 26 kvm -m 1 -hda microMachine.hda -curses
root      5714  1.6  0.0 302068 18216 pts/382  Ssl+ Sep28  17:42 kvm -m 1 -hda microMachine.hda -curses
root      5715  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_378 taskset -c 27 kvm -m 1 -hda microMachine.hda -curses
root      5719  1.6  0.0 302068 18212 pts/383  Ssl+ Sep28  18:23 kvm -m 1 -hda microMachine.hda -curses
